affiliate_url,ml_code,title,price,commission_pct,image_url
https://meli.la/1f97Yih,S5L99N-NNC8,Ssd Kingston 480gb Sata Iii A400 Sa400s37/480g Preto,R$ 529 24% OFF,13%,https://http2.mlstatic.com/D_NQ_609182-MLA110946015266_052026-OO.jpg
https://meli.la/1nH4dGd,S5L99N-5UK0,Kit C/ 36 Envelopes (252 Cromos) - Copa Do Mundo Fifa 2026,R$ 242 49% OFF,16%,https://http2.mlstatic.com/D_NQ_NP_693436-MLB109274954182_042026-O.webp
https://meli.la/1ghM34J,S5L99N-JLTY,Álbum Copa Do Mundo Oficial 2026 Brochura + 70 Figurinhas,"R$ 124 , 90 16% OFF",22%,https://http2.mlstatic.com/D_NQ_NP_784229-MLB111826152597_052026-O.webp
https://meli.la/1ofSyhw,S5L99N-0EJ2,Samsung Smart Tv 43 Crystal Uhd 4k U8600f 2025,R$ 2.136,9%,https://http2.mlstatic.com/D_NQ_NP_741159-MLA96203809136_102025-O.webp
https://meli.la/2iz6YeR,S5L99N-SZNP,Secador De Cabelo Taiffclássica Style Cobre 127v,R$ 198,20%,https://http2.mlstatic.com/D_NQ_NP_724391-MLA91573735560_092025-O.webp
https://meli.la/1XSqEYF,S5L99N-GAVM,Kit Com 10 Cuecas Boxer Algodão Cotton Masculina Adulto Mash,"R$ 179 , 90 45% OFF",21%,https://http2.mlstatic.com/D_NQ_NP_607210-MLB75800789459_042024-O.webp
https://meli.la/1pSQ38g,S5L99N-RPJ7,Blusa De Moletom Com Zíper Canguru Capuz Flanelado Inverno,"R$ 71 , 03 28% OFF",31%,https://http2.mlstatic.com/D_NQ_NP_777637-MLB84283764138_052025-O.webp
https://meli.la/216YnRy,S5L99N-XQ32,Bota Bico Fino Salto Médio Cano Curto Detalhe Lateral Moda,"R$ 75 , 83 24% OFF",26%,https://http2.mlstatic.com/D_NQ_NP_732715-MLB83893985368_042025-O.webp
https://meli.la/15LH4TP,S5L99N-7YHX,Kit Kemei Máquina De Corte Km-2299 E Acabamento Km-1102 Bivolt Preto 5v,"R$ 279 , 90",20%,https://http2.mlstatic.com/D_NQ_NP_654722-MLA100162412939_122025-O.webp
https://meli.la/1pmPi6z,S5L99N-VAFX,Tabua De Passar Roupa Reforçada Com Porta Ferro 3 Alturas Cor Preto Liso,"R$ 98 , 98 39% OFF",22%,https://http2.mlstatic.com/D_NQ_NP_860360-MLA98972660483_112025-O.webp
https://meli.la/1dfZk1A,S5L99N-HS9G,Bicicleta Ergométrica Spinning Mecanica 5kg Chase Odin Fit Preto,R$ 899 43% OFF,20%,https://http2.mlstatic.com/D_NQ_NP_840912-MLA108929835088_032026-O.webp
https://meli.la/18G1GTX,S5L99N-AWSN,"Tablet Infantil Stitch Positivo Vision Tab 7 - Processador Octa-core 3gb Ram 64gb Armazenamento Tela 7 Ips, Bateria 3100mah, Android 14 Go, Wi-fi - Inclui Capa De Proteção E Mochila Preto",R$ 549 21% OFF,35%,https://http2.mlstatic.com/D_NQ_NP_778965-MLA99539855022_122025-O.webp
https://meli.la/1CYTx2L,S5L99N-FCZP,Esteira Elétrica Plana Residencial Preta Cor Preto Bluetooth Preto 127v,"R$ 799 , 99 38% OFF",21%,https://http2.mlstatic.com/D_NQ_NP_981749-MLB110030221651_042026-O.webp
https://meli.la/25dytwe,S5L99N-GART,Multiprocessador Turbo Chef 9 Em 1 Mondial 1000w Mpn-01-bf Preto 127v,R$ 318,9%,https://http2.mlstatic.com/D_NQ_NP_976102-MLA99511428534_112025-O.webp
https://meli.la/2J3X6Dj,S5L99N-XFMJ,4 Pneus Firestone Aro 14 F-600 175/70r14 84t T,R$ 1.364,16%,https://http2.mlstatic.com/D_NQ_NP_852990-MLA99343110442_112025-O.webp
https://meli.la/149wKmy,S5L99N-FZXY,Kit 2 Câmeras Lampada De Segurança Ip Wifi Com Visão Noturna Interna Externa App Yoosee Espiã 360º Cor Branco Casenn,"R$ 119 , 90 40% OFF",20%,https://http2.mlstatic.com/D_NQ_NP_720211-MLA99500629698_112025-O.webp
https://meli.la/2EPtnmH,S5L99N-F3UJ,"Samsung Smart Tv 55 Crystal Uhd 4k U8600f 2025, Xbox Cloud Gaming Canais Gratuitos Alexa",R$ 2.944,9%,https://http2.mlstatic.com/D_NQ_NP_889084-MLA96651935695_102025-O.webp
https://meli.la/2TdXDG2,S5L99N-56P9,Bota Montaria Feminina Cano Longo Rasteira Ajusta Na Perna,"R$ 132 , 17 22% OFF",21%,https://http2.mlstatic.com/D_NQ_NP_632514-MLB49501765063_032022-O.webp
https://meli.la/1HQ8bu3,S5L99N-LECL,Calça Jeans Mom Stillger Feminina Cintura Alta Cor Clara,"R$ 59 , 90 20% OFF",31%,https://http2.mlstatic.com/D_NQ_NP_714677-MLB106514234007_022026-O.webp
https://meli.la/1zPS5Yk,S5L99N-GEUF,Tênis Branco Feminino Vili Para Caminhada Academia Treino,"R$ 83 , 90 51% OFF",21%,https://http2.mlstatic.com/D_NQ_NP_795481-MLB100773958822_122025-O.webp
https://meli.la/14YZtPc,S5L99N-K5ZH,Conjunto Infantil Brasil Camisa 10 E Shorts Futebol,"R$ 59 , 99",24%,https://http2.mlstatic.com/D_NQ_NP_957670-MLB109406668132_042026-O.webp
https://meli.la/1mzZm1z,S5L99N-4XZJ,Panela De Arroz Elétrica Dako 700w Com 4 Litros 10 Xícaras Cinza Cinza-escuro 127v 60 Hz,"R$ 187 , 65 32% OFF",13%,https://http2.mlstatic.com/D_NQ_NP_827947-MLA91559019150_092025-O.webp
https://meli.la/1NLSSRx,S5L99N-JS73,Varal Dobrável De Chão 3 Andares De Roupas Grande Com Rodinha Aba Lateral Retrátil Para Cabide Irsina Preto,"R$ 72 , 99 27% OFF",16%,https://http2.mlstatic.com/D_NQ_609182-MLA110946015266_052026-OO.jpg
https://meli.la/29aMoUw,S5L99N-6P6B,Cooktop 5 Bocas Dako Pratiko Mesa De Vidro A Gás Acendimento Super Automático Preto Bivolt 127/220v,R$ 559 37% OFF,10%,https://http2.mlstatic.com/D_NQ_NP_648838-MLA105892980867_012026-O.webp
https://meli.la/1RCBxvv,S5L99N-8V6L,Monitor 20 Polegadas Led Hdmi Vga 1600 X 900 Segunda Tela Preto 127/220v,"R$ 268 , 80 36% OFF",11%,https://http2.mlstatic.com/D_NQ_NP_618692-MLB110121458286_042026-O.webp
https://meli.la/1TTdDrZ,S5L99N-28J3,"Forno Elétrico 52l Grand Family Ii, Mondial 1800w Frn-52-b 127v Preto",R$ 439,9%,https://http2.mlstatic.com/D_NQ_NP_977272-MLA96636593291_102025-O.webp
https://meli.la/1F63JHp,S5L99N-5FU0,Smart Tv Tcl 65 Polegadas Qled Mini Led 4k C7k Wifi Bluetooth Google Tv 4 Hdmi 144hz Hdr10+ 65c7k,R$ 5.604,9%,https://http2.mlstatic.com/D_NQ_NP_757090-MLA103841799369_012026-O.webp
https://meli.la/27mGNoa,S5L99N-VTCE,Kit Nível A Laser Verde 12 Linhas Esquadro + Suporte + Tripé Recarregavel Profissional Prumo Autonivelante Nano Bateria,"R$ 225 , 40 13% OFF",20%,https://http2.mlstatic.com/D_NQ_NP_609947-MLA100070739765_122025-O.webp
https://meli.la/18fb1o9,S5L99N-YBJ2,Camiseta Infantil Brasil Copa Seleção Personalizada Nome/ N°,"R$ 65 , 79 6% OFF",24%,https://http2.mlstatic.com/D_NQ_NP_860828-MLB106682188684_022026-O.webp
https://meli.la/1S4e427,S5L99N-25SE,Calça Cargo Jogger Jeans Feminina Cintura Alta Com Lycra,"R$ 70 , 71 35% OFF",31%,https://http2.mlstatic.com/D_NQ_NP_905091-MLB110700427970_052026-O.webp
https://meli.la/27PvmYC,S5L99N-MSKZ,Bota Branca Feminina Stretch Bico Quadrado Salto Grosso,"R$ 94 , 04 5% OFF",21%,https://http2.mlstatic.com/D_NQ_NP_779427-MLB49366047533_032022-O.webp
https://meli.la/2LhLonu,S5L99N-1UEH,Kit De 2 Pneus Goodyear Direction Touring 2 P 175/70r13 82 T,"R$ 626 , 81",16%,https://http2.mlstatic.com/D_NQ_609182-MLA110946015266_052026-OO.jpg
https://meli.la/1di5ioT,S5L99N-LYSS,Bolsa Canguru Ergonômico Bebê Mãe Premium 12 Posições 4 Em 1 Baby Bear Cor Cinza,"R$ 118 , 63 39% OFF",17%,https://http2.mlstatic.com/D_NQ_NP_755950-MLA110165535423_042026-O.webp
https://meli.la/2XHiTSk,S5L99N-FD9D,"Máquina De Cortar Cabelo E Aparador De Barba Dr. Hank Dragão Dourado Lâmina T Profissional Sem Fio Recarregável Usb, 4 Pentes 1 Ao 4 Mm Motor Potente 127/220v","R$ 19 , 97 26% OFF",25%,https://http2.mlstatic.com/D_NQ_NP_804867-MLA99574276648_122025-O.webp
https://meli.la/2ypyJLZ,S5L99N-G3JY,Bicicleta Ergométrica Spinning Mopower Sprint X Shock Roda Inércia 20kg Suporta Até 120kg Preto/azul 1.2v,R$ 1.499,22%,https://http2.mlstatic.com/D_NQ_NP_977446-MLA110907532092_052026-O.webp
https://meli.la/2CDXDFk,S5L99N-TWJ1,Kit 2 Câmeras Ip Yoosee Prova D'água Infravermelho Externa Wifi Branco,"R$ 188 , 99 30% OFF",17%,https://http2.mlstatic.com/D_NQ_NP_605310-MLA99668408764_122025-O.webp
https://meli.la/29Q8x1p,S5L99N-SNEG,Whey Protein Zero Lactose Beef 900g Morango C/kiwi Shark Pro Morango Com Kiwi,R$ 130 40% OFF,16%,https://http2.mlstatic.com/D_NQ_NP_838415-MLA99441280344_112025-O.webp
https://meli.la/1KtcqoE,S5L99N-E40H,Smartphone Motorola Moto G06 - 128gb 12gb (4gb Ram + 8gb Ram Boost) E Camera 50mp Com Ai Bateria De 5200 Mah Tela 6.9 Verde,"R$ 949 , 90 5% OFF",13%,https://http2.mlstatic.com/D_NQ_NP_689704-MLA96194618638_102025-O.webp
https://meli.la/18epUfZ,S5L99N-P2BK,Body Splash Arabe C/4un 200ml Perfume Masculino De Luxo,"R$ 75 , 99 40% OFF",24%,https://http2.mlstatic.com/D_NQ_NP_732841-MLA108876170355_032026-O.webp
https://meli.la/1bLZgK5,S5L99N-29X2,Jaqueta Puffer Bobojaco Com Capuz Removível - D3,"R$ 94 , 76 40% OFF",34%,https://http2.mlstatic.com/D_NQ_NP_806465-MLB107796621891_022026-O.webp
https://meli.la/2GczJSf,S5L99N-35W2,Kit 10 Pares De Meias Lupo Soquete Invisível Sport,"R$ 75 , 99 52% OFF",21%,https://http2.mlstatic.com/D_NQ_NP_757484-MLB112048877633_052026-O.webp
https://meli.la/2t1HGCh,S5L99N-6FV5,Cinta Pós Cirúrgica Emana Abdominoplastia Lipo Hd Anvisa,"R$ 159 , 19 11% OFF",29%,https://http2.mlstatic.com/D_NQ_NP_675918-MLB91654992463_092025-O.webp
https://meli.la/1Kv76XN,S5L99N-ZNNA,Multiprocessador Pmp1600p Preto 1700w Philco 220v,"R$ 359 , 47",9%,https://http2.mlstatic.com/D_NQ_609182-MLA110946015266_052026-OO.jpg
https://meli.la/1QyTovo,S5L99N-ZF3S,Carregador Compativel Com iPhone 8 X Xr 11 12 13 14 Pro Max Turbo Fonte Tipo C Boyu Cell Branco,"R$ 28 , 61 28% OFF",23%,https://http2.mlstatic.com/D_NQ_NP_945381-MLA108251647129_032026-O.webp
https://meli.la/1JsNP5h,S5L99N-931T,Pneu Goodyear 165/70r13 Direction Touring 2 Aro 13 Carro Radial T,"R$ 322 , 90",16%,https://http2.mlstatic.com/D_NQ_NP_792720-MLA99415745858_112025-O.webp
https://meli.la/1QZzKBr,S5L99N-0AQ4,Creme Hidratante Facial Principia Ch-01 Karité Glicerina 50g Todo Tipo De Pele Dia/noite,R$ 39,24%,https://http2.mlstatic.com/D_NQ_NP_918525-MLA102373426972_122025-O.webp
https://meli.la/1T5332o,S5L99N-52P2,Balança Digital Corporal Bioimpedância Bluetooth Aparelho Alta Capacidade Balança De Banheiro Academia App Para Android E Para Ios Cor Preto Marca Davely,"R$ 34 , 99 12% OFF",16%,https://http2.mlstatic.com/D_NQ_NP_934432-MLA95533070350_102025-O.webp
https://meli.la/2oMxkyU,S5L99N-0L66,Torneira Banheiro Preta Para Pia Lavatório Cuba Bancada Preto Fosco,"R$ 21 , 87 29% OFF",22%,https://http2.mlstatic.com/D_NQ_NP_659345-MLB106455625044_022026-O.webp
https://meli.la/2beQY2T,S5L99N-0DHB,Ar-condicionado Split 12000 Btus Quente Frio Philco Inverter Cor Branco 220v,R$ 2.099 20% OFF,9%,https://http2.mlstatic.com/D_NQ_NP_974684-MLA99870126497_112025-O.webp
https://meli.la/1mWBjTR,S5L99N-16U3,Principia Gel De Limpeza Facial Gl-02 350g Sensível Dia/noite,R$ 49,24%,https://http2.mlstatic.com/D_NQ_NP_610952-MLA90552785019_082025-O.webp
https://meli.la/1VufjF1,S5L99N-UHBV,Ducha Higiênica Soft Inox Chuveirinho Completa 100% Metal 1/4 De Volta Cromada Cromado Brilhante,"R$ 78 , 90 40% OFF",22%,https://http2.mlstatic.com/D_NQ_NP_732390-MLA100956631959_122025-O.webp
https://meli.la/142LWZC,S5L99N-BFKZ,"Cadeira De Escritório Até 150kg Executiva Presidente Office Preto - Luxo Premium Assento E Encosto Em Tela Mesh,","R$ 387 , 86 52% OFF",35%,https://http2.mlstatic.com/D_NQ_NP_647531-MLB93712182063_092025-O.webp
https://meli.la/2oMoaP9,S5L99N-6N9E,Bota Botina Coturno Adventure Bico Pvc Trabalho Couro 12hrs,"R$ 164 , 89 46% OFF",24%,https://http2.mlstatic.com/D_NQ_NP_627023-MLB79722421769_102024-O.webp
https://meli.la/2XGaTHf,S5L99N-AH13,Calça Cargo Masculina Jeans Cós De Elástico Streetwear Larga,"R$ 78 , 11 47% OFF",26%,https://http2.mlstatic.com/D_NQ_NP_986082-MLB83382657364_042025-O.webp
https://meli.la/1KStVat,S5L99N-QA9B,Torneira Bancada De Banheiro Luxo Inox Bica Baixa Lavatório,"R$ 58 , 41 41% OFF",17%,https://http2.mlstatic.com/D_NQ_NP_856800-MLB109984301767_042026-O.webp
https://meli.la/2RJx7v8,S5L99N-MWX2,Câmera Lâmpada De Segurança Wifi Ip App Yoosee Visão Noturna Câmera Lâmpada De Segurança Wifi,"R$ 58 , 03 23% OFF",18%,https://http2.mlstatic.com/D_NQ_NP_725083-MLB93410449190_092025-O.webp
https://meli.la/2HX5M6i,S5L99N-TKEN,Geladeira Midea Frost Free Duplex Md-rt611evk013 473 Litros Inox Bivolt 127/220v,R$ 3.252,11%,https://http2.mlstatic.com/D_NQ_NP_801804-MLA107430298099_022026-O.webp
https://meli.la/2vbERke,S5L99N-XM0E,Smart Tv U8600f Crystal Uhd 4k 50 2025 Preto Samsung,R$ 2.659,9%,https://http2.mlstatic.com/D_NQ_NP_681099-MLA110473910267_042026-O.webp
https://meli.la/2pgqfxf,S5L99N-HV2H,Cooktop A Gás Dako Supreme 2 Bocas Mesa Vidro Temperado Preto 127/220v,"R$ 315 , 49 13% OFF",13%,https://http2.mlstatic.com/D_NQ_NP_716749-MLA99983752727_112025-O.webp
https://meli.la/1ZyCnni,S5L99N-0T1N,Smart Tv 32 Hd P32crb Roku Tv Hdr10 Philco,"R$ 977 , 55",9%,https://http2.mlstatic.com/D_NQ_NP_881892-MLB108095881370_032026-O.webp
https://meli.la/1dciiFJ,S5L99N-NM9K,Cadeira Escritório Ergonômica Prizi Essencial Preta Com Encosto Reclinável Preto Malha,R$ 176 11% OFF,20%,https://http2.mlstatic.com/D_NQ_609182-MLA110946015266_052026-OO.jpg
https://meli.la/1XrhYPY,S5L99N-EHAP,Balança Digital Eletrônica Comercial 40kg Precisão Mercado Azul Hold On. 127/220v Azul-turquesa,"R$ 182 , 26 39% OFF",16%,https://http2.mlstatic.com/D_NQ_NP_673061-MLA99575322668_122025-O.webp
https://meli.la/2vSwTpe,S5L99N-4VSP,Mochila Tática Impermeável Militar Reforçada Grande 50 Litros Masculina Feminina Anne Preto Liso,"R$ 119 , 90 51% OFF",24%,https://http2.mlstatic.com/D_NQ_NP_948686-MLA100083963883_122025-O.webp
https://meli.la/2KEKYbS,S5L99N-NUNJ,Armário Aéreo De Cozinha Cor Branco 3 Portas Rose Itatiaia,"R$ 219 , 90 20% OFF",20%,https://http2.mlstatic.com/D_NQ_NP_977816-MLA95708433834_102025-O.webp
https://meli.la/15V6bGA,S5L99N-MCY8,Shampoo Fortalecedor Pielus Forte 400ml Mantecorp,"R$ 149 , 90",24%,https://http2.mlstatic.com/D_NQ_NP_983647-MLA99444150474_112025-O.webp
https://meli.la/2RmJoW5,S5L99N-020U,Fogão 4 Bocas Itatiaia Itaglass Plus Vidro Com Trempe De Ferro E Forno 48l Preto Fosco 127/220v,"R$ 956 , 99",11%,https://http2.mlstatic.com/D_NQ_NP_879961-MLA99451066142_112025-O.webp
https://meli.la/1VSmqb9,S5L99N-8WP9,Multimidia 7 Polegadas Mp5 Espelhamento Bluetooth Usb Sd Com Controle Remoto Preto,"R$ 189 , 05 27% OFF",22%,https://http2.mlstatic.com/D_NQ_NP_917884-MLA99450741012_112025-O.webp
https://meli.la/1yh7uQW,S5L99N-SXWB,Kit 10 Pote Herméticos Empilháveis Porta Mantimento Rebirth,R$ 199,16%,https://http2.mlstatic.com/D_NQ_NP_791655-MLA109228793558_042026-O.webp
https://meli.la/1bXvM1K,S5L99N-YL30,Interruptor Inteligente Wifi Novadigital 1 Tecla Botão Touch Tuya Smart Life Alexa Google 110v 220v Bivolt Branco 127/220v,"R$ 66 , 99 14% OFF",20%,https://http2.mlstatic.com/D_NQ_NP_760816-MLA101816188532_122025-O.webp
https://meli.la/1v85VtK,S5L99N-ALZT,Camisa Gola Polo Masculina Pique Premium Algodão Confortável,"R$ 34 , 90 36% OFF",20%,https://http2.mlstatic.com/D_NQ_NP_819773-MLB110682537050_052026-O.webp
https://meli.la/1ZSmsZT,S5L99N-NW63,Bota Botina Segurança Trabalho Couro Resistente Epi Bico Pvc,"R$ 78 , 90",29%,https://http2.mlstatic.com/D_NQ_NP_746199-MLB93844669009_092025-O.webp
https://meli.la/2oUz8Wh,S5L99N-5V9P,Kit 10 Spot Luminária 7w Qd Rd Frio 6500k Quente 3000k,R$ 42 22% OFF,16%,https://http2.mlstatic.com/D_NQ_NP_970699-MLB104144453462_012026-O.webp
https://meli.la/1icn2y9,S5L99N-B5VL,Kit 4 Cuecas Boxer Box Mash Algodão Cotton Original,"R$ 62 , 90 46% OFF",21%,https://http2.mlstatic.com/D_NQ_NP_917973-MLB79109110414_092024-O.webp
https://meli.la/2XY2d4v,S5L99N-AQ37,Kit 6 Pares Meias Puma De Cano Médio Sport Original Algodão,"R$ 58 , 10 60% OFF",21%,https://http2.mlstatic.com/D_NQ_NP_906506-MLB109961520833_042026-O.webp
https://meli.la/1ThrBBT,S5L99N-17AE,Kit 3 T-shirts Básicas Feminino Algodão Preto Marrom Off,"R$ 151 , 90 60% OFF",26%,https://http2.mlstatic.com/D_NQ_NP_967821-MLB106425794651_022026-O.webp
https://meli.la/15eXQ1c,S5L99N-Y54M,Kit 3 Moletom Blusa De Frio Agasalho Com Capuz Bem Quente,"R$ 165 , 59 36% OFF",30%,https://http2.mlstatic.com/D_NQ_NP_656112-MLB82725428996_032025-O.webp
https://meli.la/1XSqEYF,S5L99N-GAVM,Kit Com 10 Cuecas Boxer Algodão Cotton Masculina Adulto Mash,"R$ 179 , 90 45% OFF",21%,https://http2.mlstatic.com/D_NQ_NP_607210-MLB75800789459_042024-O.webp
https://meli.la/1eNs8RW,S5L99N-BYXH,Kit 6 Camisetas Mais Procuradas Alpha,"R$ 157 , 37 38% OFF",28%,https://http2.mlstatic.com/D_NQ_NP_947330-MLB109370482257_032026-O.webp
https://meli.la/2QffPFK,S5L99N-DMXV,Tênis Kappa Pulse Unissex Academia Caminhada,"R$ 135 , 90 40% OFF",32%,https://http2.mlstatic.com/D_NQ_NP_942843-MLB109872097147_032026-O.webp
https://meli.la/226UNws,S5L99N-J5RL,Calça Mom Jeans Feminina Cintura Alta Marmorizada,"R$ 57 , 90 42% OFF",24%,https://http2.mlstatic.com/D_NQ_NP_799787-MLB85664619217_062025-O.webp
https://meli.la/2ZKN6q9,S5L99N-P8LJ,Kit 3 Calças Jogger Masculinas De Tactel Com Elastano Ziper,"R$ 107 , 39 39% OFF",26%,https://http2.mlstatic.com/D_NQ_NP_623337-MLB93314572313_092025-O.webp
https://meli.la/1aXud6y,S5L99N-2Y76,Tênis Masculino Casual Aramis Daily Slip Confortável Moderno,"R$ 159 , 90 52% OFF",24%,https://http2.mlstatic.com/D_NQ_NP_861934-MLB107246705096_032026-O.webp
https://meli.la/24GcPDS,S5L99N-3YT9,Calça Masculina Sarja Premium Esporte Fino Bolso Faca Lycra,"R$ 64 , 99 35% OFF",20%,https://http2.mlstatic.com/D_NQ_NP_925439-MLB95522562902_102025-O.webp
https://meli.la/2v5X78q,S5L99N-4WUK,Kit 2 Calças Jogger Tactel Com Elastano Impulse,"R$ 69 , 81 38% OFF",26%,https://http2.mlstatic.com/D_NQ_NP_664658-MLB96932532195_112025-O.webp
https://meli.la/2EG7jkg,S5L99N-YHJD,Tênis Casual Kappa Zenit Masculino Unissex Conforto,"R$ 99 , 99 56% OFF",26%,https://http2.mlstatic.com/D_NQ_NP_627065-MLB109020200579_032026-O.webp
https://meli.la/1a79RqH,S5L99N-PFW2,Calça Jeans Masculina Tradicional Corte Reto,"R$ 57 , 99 41% OFF",20%,https://http2.mlstatic.com/D_NQ_NP_996599-MLB88495135003_072025-O.webp
https://meli.la/1AwXeAd,S5L99N-P3FV,Tênis Masculino Feminino Kappa Park 2.0 Original,"R$ 89 , 89 47% OFF",28%,https://http2.mlstatic.com/D_NQ_NP_905047-MLB101577234808_122025-O.webp
https://meli.la/2rqJVLa,S5L99N-YEJQ,Kit 6 Cuecas Lupo Boxer Box Sem Costura Basic Microfibra,"R$ 139 , 90 51% OFF",21%,https://http2.mlstatic.com/D_NQ_NP_946503-MLB82989859698_032025-O.webp
https://meli.la/2K5dcvF,S5L99N-4SST,Tênis Kappa Pulse Rx Unissex Corrida Conforto,R$ 159 45% OFF,34%,https://http2.mlstatic.com/D_NQ_NP_736580-MLB110896736891_042026-O.webp
https://meli.la/1xoCpd1,S5L99N-7DFE,Calça Cargo Feminina Wide Leg Cintura Alta Jeans Stillger,"R$ 69 , 90 36% OFF",31%,https://http2.mlstatic.com/D_NQ_NP_989976-MLB106465814960_022026-O.webp
https://meli.la/2sQyzVN,S5L99N-4LF4,Kit 3 Blusas De Frio Moletom Liso Fechada Bolso Canguru,"R$ 142 , 99 42% OFF",26%,https://http2.mlstatic.com/D_NQ_NP_748835-MLB111902536165_052026-O.webp
https://meli.la/2KVEWb5,S5L99N-3PK4,Bota Botina Vaquejada Costurada Masculina Feminina Vaqueiro,"R$ 96 , 90 39% OFF",24%,https://http2.mlstatic.com/D_NQ_NP_778551-MLB104680909752_012026-O.webp
https://meli.la/1h3mg32,S5L99N-ZQL4,Kit 8 Peças Moletom Menina Infantil Inverno Atacado Barato,"R$ 85 , 41 37% OFF",23%,https://http2.mlstatic.com/D_NQ_NP_914149-MLB91727189675_092025-O.webp
https://meli.la/1icn2y9,S5L99N-B5VL,Kit 4 Cuecas Boxer Box Mash Algodão Cotton Original,"R$ 62 , 90 46% OFF",21%,https://http2.mlstatic.com/D_NQ_NP_917973-MLB79109110414_092024-O.webp
https://meli.la/1iqmgYD,S5L99N-8XC2,Bota Bico Fino Coturno Feminino Cano Curto Salto Confortável,"R$ 99 , 99",21%,https://http2.mlstatic.com/D_NQ_NP_700605-MLB49312971074_032022-O.webp
https://meli.la/1iVqMEd,S5L99N-5QE1,Calça Jeans Flare Feminina Cintura Alta Elastano Blogueira,R$ 75 32% OFF,31%,https://http2.mlstatic.com/D_NQ_NP_604038-MLB97000561336_112025-O.webp
https://meli.la/1m5PBeC,S5L99N-V148,Bota Casual Cano Curto Zíper Salto Baixo Detalhe Lateral,"R$ 72 , 06 39% OFF",21%,https://http2.mlstatic.com/D_NQ_NP_738105-MLB82601735492_032025-O.webp
https://meli.la/2NzkFC5,S5L99N-91T0,Calça Jeans Wide Leg Feminina Cintura Alta Sem Lycra Stillge,"R$ 59 , 90 45% OFF",31%,https://http2.mlstatic.com/D_NQ_NP_643223-MLB108256614970_032026-O.webp
https://meli.la/2qEcZqC,S5L99N-1JM7,Jaqueta Puffer Bobojaco Térmico Corta Vento Impermeável Frio Preto M Lisa,"R$ 75 , 65 52% OFF",31%,https://http2.mlstatic.com/D_NQ_NP_884108-MLB110012090929_042026-O.webp
https://meli.la/1M7D4rm,S5L99N-2K0C,Calça Jeans Feminina Empina Bumbum Cintura Alta Lycra Preta,"R$ 45 , 02 52% OFF",31%,https://http2.mlstatic.com/D_NQ_NP_618077-MLB106384125302_022026-O.webp
https://meli.la/2tyghQs,S5L99N-J1JZ,Calça Jeans Feminina Cós Alto Empina Bumbum Patria Brasil,R$ 70 29% OFF,31%,https://http2.mlstatic.com/D_NQ_NP_689727-MLB98147754490_112025-O.webp
https://meli.la/2GWu1wC,S5L99N-SKYN,Calça Jeans Feminina Wide Leg Cintura Alta Pantalona,"R$ 99 , 90 35% OFF",31%,https://http2.mlstatic.com/D_NQ_NP_712598-MLB111041281013_042026-O.webp
https://meli.la/2KYnGYW,S5L99N-ZYY0,Coturno Feminino Cano Baixo Solado Tratorado Fivela Outono,"R$ 84 , 90 36% OFF",26%,https://http2.mlstatic.com/D_NQ_NP_816867-MLB105248999623_012026-O.webp
https://meli.la/1dCTcBY,S5L99N-WKJR,Botas Femininas Texana Rodeio Country Cano Alto Bico Fino,"R$ 124 , 29 11% OFF",21%,https://http2.mlstatic.com/D_NQ_NP_926580-MLB81155508463_122024-O.webp
https://meli.la/2vZJVvc,S5L99N-CXXX,Top Puma Academia Fitness Original Nadador Alta Sustentação,"R$ 34 , 90 55% OFF",24%,https://http2.mlstatic.com/D_NQ_NP_983763-MLB87025106336_072025-O.webp
https://meli.la/2Uy3tkY,S5L99N-CB4H,Tênis Kappa Traker Masculino,"R$ 179 , 99 33% OFF",33%,https://http2.mlstatic.com/D_NQ_NP_924105-MLB109459799940_042026-O.webp
https://meli.la/1zPS5Yk,S5L99N-GEUF,Tênis Branco Feminino Vili Para Caminhada Academia Treino,"R$ 83 , 90 51% OFF",21%,https://http2.mlstatic.com/D_NQ_NP_795481-MLB100773958822_122025-O.webp
https://meli.la/2GczJSf,S5L99N-35W2,Kit 10 Pares De Meias Lupo Soquete Invisível Sport,"R$ 75 , 99 52% OFF",21%,https://http2.mlstatic.com/D_NQ_NP_757484-MLB112048877633_052026-O.webp
https://meli.la/24A7ndH,S5L99N-CLV5,Kit 10 Pares Meias Mash Invisível Esportiva Algodão Original,"R$ 59 , 90 50% OFF",21%,https://http2.mlstatic.com/D_NQ_NP_637517-MLB83792275601_042025-O.webp
https://meli.la/2Nn1zFN,S5L99N-MRHL,Chinelo Kenner De Dedo L7 Masculino Black Rakka Dia A Dia,"R$ 96 , 90 57% OFF",26%,https://http2.mlstatic.com/D_NQ_NP_885766-MLB92865358242_092025-O.webp
https://meli.la/17H4nVy,S5L99N-H6YB,Kit 6 Pares Meias Lupo Cano Médio Esportivas Academia,"R$ 62 , 99 38% OFF",21%,https://http2.mlstatic.com/D_NQ_NP_939575-MLB75370609605_032024-O.webp
https://meli.la/1kkXLDV,S5L99N-EH8Y,Calça Social Alfaiataria Masculina Malha Elastano Stretch,"R$ 139 , 90 6% OFF",26%,https://http2.mlstatic.com/D_NQ_NP_840819-MLB84596932067_052025-O.webp
